"","V1","V2","V3"
"223",0.8167,0.816481563541418,0.816594504417277
"224",0.83845,0.838234341785483,0.838343307465281
"225",1,0.999677880786461,0.99988913098288
"226",1,0.999650729864285,0.999896135782332
"227",0.9857,0.985422590190457,0.985576698233194
"228",0.97015,0.96988847629006,0.970021248471355
"229",0.9209,0.920657598404361,0.920781626421487
"230",0.88,0.879768063552147,0.879886389524311
"231",0.79135,0.791141829055155,0.791245467539547
"232",0.76885,0.768648547935815,0.768748342116601
"233",0.7676,0.767401064401499,0.767500822424249
"234",0.7676,0.767404999786222,0.767496355875073
"235",0.7676,0.767409109089958,0.767496814469614
"236",0.7676,0.767410369084256,0.767496495085596
"237",0.7676,0.767410728396138,0.767497022714077
"238",1,0.998789727253179,1.00022205406581
"239",0.91785,0.917287603195238,0.917885816941774
"240",1,0.999574905083527,0.999968349160003
"241",0.71775,0.717472684611865,0.717697537043321
"242",0.71775,0.717465691663929,0.717695680197967
"243",0.88995,0.889629730143034,0.889859364189031
"244",0.7198,0.719572494806066,0.719713355908778
"245",0.76375,0.763518067429929,0.763655911263761
"246",0.7558,0.755585726067246,0.755705635996453
"247",0.7501,0.749900858521434,0.750002822450219
"248",0.74515,0.744949168082531,0.7450525825188
"249",0.7529,0.752698505759752,0.752803981813312
"250",0.7529,0.752694977561648,0.752803108958176
"251",0.7475,0.747292653473992,0.747400393156954
"252",0.7475,0.747294013253824,0.747400628095344
"253",0.7475,0.747295683126818,0.747402698669937
"254",0.7475,0.747297259641756,0.747404089300404
"255",0.7475,0.747296900851827,0.747403523089913
"256",0.7475,0.74727476821509,0.747403304687873
"257",0.7475,0.747286531264993,0.747408319866735
"258",0.7475,0.74729809165933,0.747403351917474
"259",0.7475,0.74729614898096,0.74740290617607
"260",1,0.998864745591258,1.00056131177921
"261",1,0.999344303018889,1.00012696992297
"262",1,0.999417668064921,1.00010137997455
"263",1,0.999359148930705,1.00013715909117
"264",1,0.999603090264783,0.999921178991963
"265",0.53665,0.53601250342675,0.53675522312192
"266",0.566,0.565734641103356,0.565972519581351
"267",0.55555,0.555349792880967,0.555502956407095
"268",0.56,0.559606670473766,0.560084600179303
"269",0.87495,0.874237517655531,0.875094542902037
"270",0.8096,0.808974853958447,0.809754341163538
"271",0.7806,0.780094516913828,0.78075115306745
"272",0.7555,0.755094903092223,0.755561179868292
"273",0.73,0.72965497985413,0.729994486849084
"274",0.73,0.729729115772336,0.729935645546509
"275",0.79995,0.799676602877585,0.799867744544467
"276",0.79995,0.799681944745712,0.799865944582589
"277",0.8224,0.822140364847668,0.822308563629627
"278",0.81,0.809724695167688,0.809910285132836
"279",0.81495,0.814676589753272,0.814860822374057
"280",1,0.999691059760962,0.999889978352189
"281",0.81345,0.813188629047101,0.813350384475212
"282",0.83065,0.830385310341752,0.830562414631159
"283",0.86275,0.862492097483464,0.862657447366871
"284",0.85375,0.853509906703022,0.853654595137468
"285",0.643,0.64280916855433,0.642925149189626
"286",0.6815,0.68130264165195,0.681421615080064
"287",0.6918,0.691602984700522,0.691717594358004
"288",0.70185,0.701645800098681,0.701762548013091
"289",0.7135,0.71329909406889,0.713403607974945
"290",0.7135,0.713296514212115,0.713408319243373
"291",0.7135,0.713292995800999,0.713406329747769
"292",0.7135,0.713287286395163,0.713408592975418
"293",0.8447,0.843540271160807,0.84507942039784
"294",0.84595,0.844838178753263,0.846264719205195
"295",0.7,0.699110222656551,0.700279186301931
"296",0.725,0.724405992453083,0.725226241578471
"297",0.7001,0.699263767941427,0.700343324181591
"298",0.7,0.699015645257653,0.700347843352322
"299",0.7,0.699129224682723,0.700282920995539
"300",0.675,0.674517732863844,0.675041980050913
"301",0.675,0.674402941770638,0.675024014534544
"302",0.81345,0.812679940356156,0.813640389567713
"303",0.81345,0.812892016525666,0.81357433481282
"304",0.8,0.799530432224478,0.800085568840134
"305",0.6998,0.699454943176352,0.699804853209853
"306",0.7149,0.714602865283322,0.714865922854631
"307",0.7149,0.714632538499321,0.714854400960183
"308",0.7186,0.718359458159858,0.718520981974001
"309",0.7186,0.718410934291247,0.718509490921188
"310",1,0.907612768028082,1.06732434307278
"311",0.85715,0.847212205895283,0.865207773241375
"312",0.85715,0.855616902084534,0.857682796506536
"313",0.8599,0.857975154238971,0.860388741642514
"314",0.8599,0.857975154238971,0.860388741642514
"315",0.8599,0.857975154238971,0.860388741642514
"316",0.85395,0.850267202748924,0.854592640044164
"317",0.98655,0.985835731925177,0.986624147209826
"318",0.797498451850615,0.791364970397316,0.800470882531735
"319",0.8599,0.856088244707973,0.86026260617441
"320",0.8728,0.871690854453897,0.872926810991407
"321",0.83205,0.828630670183223,0.832529318025373
"322",0.842,0.84146974559836,0.842057236453766
"323",0.78385,0.783245188861759,0.783863416111243
"324",0.7556,0.75475106694109,0.755711408841185
"325",0.7488,0.747772755555523,0.749015138270182
"326",0.82335,0.822313021473457,0.823588898254771
"327",0.82385,0.823136826399322,0.824003030204561
"328",0.82385,0.822906052720527,0.824031882548447
"329",0.82385,0.822855457311916,0.824038858570669
"330",0.82385,0.822895149919325,0.824030850371204
"331",0.7975,0.791274813836866,0.803919139979171
"332",0.7738,0.773074696073232,0.774059678442133
"333",0.7316,0.730930237854168,0.731803674561515
"334",0.75505,0.753551549980187,0.755332993211003
"335",0.8502,0.848095106215932,0.850458727049156
"336",0.8502,0.848078672558565,0.850504500850246
"337",0.7975,0.797078053357916,0.79750850330199
"338",0.7975,0.797102594233324,0.79745562069956
"339",0.7975,0.79720112363361,0.797456677491899
"340",0.7975,0.797096323770994,0.797511874591265
"341",0.7975,0.79700487323654,0.797552539345812
"342",0.7975,0.797004874181311,0.797552540290584
"343",0.71665,0.715572739339391,0.716814106797348
"344",0.71665,0.71351058225584,0.717013613840326
"345",0.73135,0.730466399037477,0.731521991155056
"346",0.8662,0.864797833794024,0.866427624478426
"347",0.6875,0.686764359647612,0.687605038033493
"348",0.71995,0.719681607390804,0.719886785484046
"349",0.70495,0.704713313368847,0.7048724372384
"350",0.70495,0.704730128940541,0.7048742938958
"351",0.745,0.744756198379155,0.744922850737409
"352",0.79,0.789741148128562,0.789915629951534
"353",0.79,0.789754247637067,0.789906413628219
"354",0.79,0.789760988942754,0.789911757758202
"355",0.69725,0.696838913592855,0.697289716293325
"356",0.69725,0.696086951066761,0.697598492202834
"357",0.6427,0.642034849826029,0.642831294236627
"358",0.68675,0.686340316214673,0.686795430514669
"359",0.68865,0.688247238207845,0.688683377999869
"360",0.8291,0.828579972002958,0.829172873898853
"361",0.838,0.837545854186054,0.838027570796898
"362",0.6164,0.616087284105291,0.616406899356661
"363",0.6178,0.617526104693078,0.617782211465168
"364",0.7749,0.774413980927764,0.774969098218061
"365",0.69865,0.698316461809544,0.698650239825883
"366",0.69725,0.696896684352398,0.697266604952286
"367",0.69725,0.69689910184728,0.697268872199965
"368",0.69725,0.697072243945096,0.697159588360686
"369",0.69725,0.697041715455604,0.697180056205566
"370",0.69725,0.69690730356461,0.697252509008674
"371",0.81205,0.811472272654506,0.812153290944897
"372",0.81265,0.812034257784865,0.812763572353883
"373",0.6629,0.66255809119608,0.66288123555235
"374",0.7195,0.719196004192308,0.719435202737255
"375",0.7052,0.704927449087648,0.705133713523714
"376",0.6503,0.65004364017201,0.650242190250321
"377",0.6346,0.634365314254938,0.634534207128403
"378",0.61095,0.610701376813894,0.610914568169202
"379",0.6018,0.601615915155491,0.601737862748737
"380",0.59955,0.599275729826252,0.599533361952379
"381",0.58625,0.586033414094503,0.586199448073808
"382",0.59345,0.593263521078193,0.59338542275621
"383",0.59,0.589808752940306,0.589939199105116
"384",1,0.999570785235654,0.999958624157848
"385",1,0.999627977116419,0.999940126358574
"386",0.7637,0.763496118370961,0.763603974853653
"387",0.77,0.769798831822195,0.769901542801165
"388",0.7637,0.76350447075519,0.76359847509749
"389",0.7637,0.763508138430621,0.763598421426374
"390",0.7637,0.7635084431262,0.763599824095443
"391",0.7637,0.763504737055775,0.763603600851207
"392",0.7637,0.763508168481179,0.763604027058589
"393",0.7637,0.763508168481179,0.763604027058589
"394",0.635,0.634794967816498,0.634939713591973
"395",0.63,0.629824374816281,0.629924698831252
"396",0.6,0.599843981652382,0.599922315009036
"397",0.575,0.574838548851759,0.574929763728711
"398",0.68965,0.689456988535375,0.689566993811713
"399",0.68965,0.689455649238459,0.689566788731196
"400",0.68965,0.689454349337361,0.689569989370428
"401",0.5935,0.593328714356249,0.593433084361913
"402",0.59165,0.591486729425543,0.591580392942323
"403",0.59995,0.599786931120406,0.599873305192565
"404",0.59995,0.599767867880872,0.599886648341315
"405",0.59995,0.599745482384063,0.599891778076586
"406",0.59995,0.599720066069159,0.599907941675365
"407",0.59995,0.599721123550926,0.599906385962809
"408",0.59995,0.599737740540388,0.599897873607433
"409",0.59995,0.599737740540388,0.599897873607433
"410",0.59995,0.599745802980944,0.599887114039339
"411",0.59995,0.599746011061681,0.599886152750669
"412",0.59995,0.599751749097799,0.599889207710597
"413",0.59995,0.599746837929149,0.599886721961159
"414",0.76,0.759744460154933,0.759919271985934
"415",0.75,0.749779388114142,0.749914298778243
"416",0.735,0.734785608008458,0.734918360502386
"417",0.8231,0.822832301322814,0.823020088233879
"418",0.83335,0.833080105306754,0.833264798760033
"419",0.83335,0.833103015290783,0.8332581265316
"420",0.83335,0.833063430178426,0.833278718684117
"421",0.83335,0.833038664405853,0.833297231073177
"422",0.76,0.759745478060625,0.759931026309124
"423",0.74,0.739792262834257,0.739910342304422
"424",0.745,0.744803464314602,0.744900163488679
"425",0.7535,0.753303901744438,0.753401821645561
"426",0.7192,0.719006245384414,0.719107300875299
"427",0.7192,0.71900818415454,0.719109470484174
"428",0.7192,0.719008692414953,0.719110283628891
"429",0.7192,0.719000374832296,0.719116214109567
"430",0.7192,0.718899129802289,0.719171289119144
"431",0.7192,0.718837709070584,0.719225740931539
"432",0.7192,0.718618081859948,0.719346719241714
"433",0.7192,0.71879871537482,0.719245891312337
"434",0.7192,0.718696450912465,0.719294534308046
"435",0.93995,0.938484833182511,0.940172376056881
"436",0.92,0.919717734238782,0.919902598598961
"437",0.925,0.924643709730805,0.924931324537631
"438",0.925,0.924410712900474,0.925029988211442
"439",0.925,0.924385472726418,0.9250485386114
"440",0.91,0.909198713144159,0.910092299610556
"441",0.915,0.914172990287213,0.915095912872585
"442",0.915,0.914362653726902,0.915044503521392
"443",0.90995,0.909235987817055,0.909988076499358
"444",0.87485,0.874561362877149,0.874768226643669
"445",0.87235,0.872042659272156,0.872279287697376
"446",0.85,0.849660431889455,0.849967852288188
"447",0.9,0.899669751078976,0.899935825240324
"448",0.9,0.899596845599565,0.899986463121389
"449",0.8428,0.842462414189192,0.842769671062601
"450",0.63095,0.630693711992473,0.630932235782726
"451",0.86155,0.861096140365028,0.861588869755439
"452",0.85565,0.855121068023881,0.8556964084844
"453",0.85,0.849546852203241,0.850044047535549
"454",0.97055,0.970121445144361,0.970501391600967
"455",0.97055,0.970131512856239,0.970492477449274
"456",0.9899,0.989538153664516,0.989793722185119
"457",0.98505,0.984554908958499,0.98503009268328
"458",0.9649,0.964563844548611,0.964778644990658
"459",0.97235,0.97203507385812,0.97223347264482
"460",0.9759,0.975567463503843,0.975785593151591
"461",0.97055,0.970212574718953,0.970441657532978
"462",0.9514,0.951052520876536,0.951320032998738
"463",0.9514,0.951054171508035,0.951321412660351
"464",0.9514,0.951054362484888,0.951321548985428
"465",0.8145,0.814197306328676,0.814410692309302
"466",0.8145,0.814258034136375,0.814414801691852
"467",0.8145,0.8142683266574,0.814407644389135
"468",0.8145,0.814266871316552,0.814407416616319
"469",0.8145,0.814266513311453,0.814409896404064
"470",0.8145,0.814265487487206,0.814409088524529
"471",0.68135,0.681151417898364,0.681272470202042
"472",0.68135,0.681151163957692,0.68127220712479
"473",0.68135,0.681150399115714,0.681271648564238
"474",0.68135,0.681153029304955,0.68127442252742
"475",0.68135,0.68115288025644,0.681274273478906
"476",0.63915,0.638190878635643,0.639408750916013
"477",0.82565,0.824504568907762,0.825929474871947
"478",0.95,0.859709710764926,0.967446775273136
"479",1,0.487747550073699,1.02929239495236
"480",0.995,0.930502051308484,1.01384790079478
"481",0.995,0.981146932627469,1.00745713028436
"482",0.89785,0.89758720061582,0.897748040949195
"483",0.89145,0.891211353829249,0.891339709474623
"484",0.8071,0.806885808340624,0.806997225393251
"485",0.77835,0.77814691176128,0.778250450484325
"486",0.76195,0.761752493590436,0.761851572551432
"487",0.76195,0.761753793849291,0.761853364355451
"488",0.8,0.799789719333026,0.799899277062516
"489",0.8,0.799790180850894,0.799895920461255
"490",0.8,0.79979292674133,0.799896369258434
"491",0.8,0.799790160565897,0.799893403451405
"492",0.8,0.799785783337694,0.799894894063009
"493",0.8,0.799797400109106,0.799892105072579
"494",0.8,0.799796743156246,0.799892739905347
"495",0.8,0.799794200927027,0.799895795632102
"496",0.8,0.799790841486164,0.799895321000722
"497",0.6816,0.674544518162067,0.68159806441624
"498",0.692619757828473,0.684252550489588,0.698898188947884
"499",0.65655,0.655280149107842,0.656936979214047
"500",0.6757,0.673878222817526,0.676176027779628
"501",0.71745,0.717062224072794,0.717471010566889
"502",0.8657,0.865122720944745,0.865764184779719
"503",0.8657,0.862764375054909,0.866179577702535
"504",0.8657,0.862595004399139,0.866175603923823
"505",0.8657,0.865116419480524,0.865721698154672
"506",0.69625,0.693332009450387,0.696670624174549
"507",0.8791,0.876601149394356,0.88040584900249
"508",0.76015,0.759129905804387,0.760664126550019
"509",0.76015,0.758984242741975,0.760794807118245
"510",0.859,0.858108800963667,0.859275701865601
"511",0.96735,0.966812026799755,0.967360958509454
"512",0.8615,0.860927871508618,0.861531580590719
"513",0.8615,0.860848799071434,0.861543458279442
"514",0.88695,0.886281214481663,0.88699806523042
"515",0.88695,0.886263355813765,0.887009065116039
"516",0.88695,0.886460864193485,0.886929121387687
"517",0.9,0.899556998104598,0.899998634683076
"518",0.9,0.899714916943107,0.899903587903902
"519",0.9,0.898562418932313,0.900332132786713
"520",0.9,0.89908136688193,0.900125577506359
"521",0.8486,0.847863703648431,0.848725377173849
"522",0.8623,0.861534823822055,0.862459956406519
"523",0.8071,0.80655784540638,0.807163058273453
"524",0.8478,0.847158329800388,0.84788070325438
"525",0.83805,0.83779963369228,0.837967022040407
"526",0.82735,0.82705208946152,0.827285897992692
"527",0.735,0.734715873964646,0.73495007683346
"528",0.6752,0.674682927450195,0.675270438739233
"529",0.82135,0.820720968396076,0.821436667707002
"530",0.82135,0.820720968396076,0.821436667707002
"531",0.7989,0.798290287716522,0.798988311839192
"532",0.7989,0.798288789977035,0.798987572190929
"533",0.7298,0.729238546247714,0.729875915351293
"534",0.6859,0.685608537573563,0.685871621258908
"535",0.66625,0.665966432917709,0.666223486566621
"536",0.8039,0.803595806956408,0.803828431615925
"537",0.8039,0.803665667145632,0.80380953285998
"538",0.8077,0.806802403913341,0.807866582142787
"539",0.8001,0.799410884057662,0.8001967115064
"540",0.7266,0.726191409844561,0.726636067138822
"541",0.7266,0.726239332497617,0.726605904632946
"542",0.82415,0.823718035049784,0.824165388658931
"543",0.82415,0.823933407230602,0.824043414741545
"544",0.82415,0.823897218307429,0.824071074496104
"545",0.71715,0.716954645333975,0.717062761197504
"546",0.71715,0.71695482110569,0.717062936969219
"547",0.8149,0.814649226857705,0.814817325339979
"548",0.78485,0.784608472155805,0.784770371890511
"549",0.86195,0.86167597839954,0.861859745415917
"550",0.71005,0.709707470712696,0.710010048897904
"551",0.72495,0.724681486096622,0.724895111854765
"552",0.7132,0.712923091363956,0.713130939882218
"553",0.7289,0.728635469570457,0.728815572411314
"554",0.76,0.759786117179402,0.759901259994646
"555",0.725,0.724794539061086,0.724905407513146
"556",0.76,0.759788314038683,0.75990176637486
"557",0.74445,0.744222466381269,0.744363219005473
"558",0.74445,0.744216735409639,0.744363433300942
"559",0.8663,0.865656116462527,0.866330512979021
"560",0.79725,0.796773267599422,0.797260972320869
"561",0.817843025551264,0.768268646533846,0.844084433637034
"562",0.797123553634741,0.772373091793423,0.822334993985651
"563",0.885975,0.884682562264886,0.886232360509302
"564",0.885975,0.884959990401675,0.886146810130452
"565",0.8,0.799769667032626,0.79990362621632
"566",0.795,0.794774434235612,0.794900807501992
"567",0.795,0.794774434235612,0.794900807501992
"568",0.795,0.794794897109113,0.794898552717902
"569",0.7067,0.706517509090661,0.706609380199762
"570",0.7024,0.702218022273259,0.702309324103445
"571",0.6983,0.698119772500038,0.698210595711763
"572",0.6983,0.698121350759421,0.698212277051395
"573",0.6983,0.698123469162652,0.698210791671679
"574",0.6983,0.698123380351544,0.698211294464617
"575",0.6983,0.698126901960232,0.698207252555593
"576",0.7013,0.701116197622596,0.701207604314787
"577",0.7013,0.701115385063832,0.701207811467296
"578",0.7013,0.701115301383515,0.70120773781885
"579",0.53425,0.533646775728343,0.534384054728477
"580",0.54885,0.548355406210221,0.548929092596376
"581",0.875,0.874681386381997,0.874925762172195
"582",0.895,0.89469101417046,0.89490613278013
"583",0.9,0.899678257763627,0.899913701192509
"584",0.895,0.894701396970536,0.894903832214538
"585",0.86,0.859713583168041,0.859898989002668
"586",0.83925,0.838991195119916,0.839144123906366
"587",0.8321,0.831863262518641,0.831990326976203
"588",0.8385,0.838258320775529,0.838391303596703
